CustomerID,Age,Gender,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,HoursSpentOnApp,NumberOfDevicesRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderCount,DaySinceLastOrder,CashbackAmount,Churn
56363,47,Female,34,Mobile,2,10.5,2.6,3,3,2,0,12,10,88.0,0
56364,32,Male,16,Mobile,3,6.8,3.7,3,4,1,0,22,3,160.9,0
56365,51,Female,42,Desktop,1,14.0,1.8,2,2,3,0,7,15,70.3,0
56366,24,Male,4,Mobile,3,3.8,4.7,4,5,1,0,32,1,260.2,0
56367,39,Female,28,Mobile,2,9.5,3.1,3,3,2,1,10,7,80.0,1
56368,21,Male,1,Mobile,3,2.5,5.0,4,5,1,0,40,0,300.0,0
56369,46,Female,32,Desktop,2,11.5,2.3,3,3,2,0,14,8,92.5,0
56370,36,Male,20,Mobile,3,7.3,3.4,3,4,1,0,16,4,125.6,0
56371,29,Female,10,Mobile,1,8.8,3.9,3,4,1,0,21,3,155.0,0
56372,53,Male,45,Desktop,1,15.5,1.6,2,2,3,1,5,28,55.8,1
56373,27,Female,6,Mobile,3,4.2,4.3,4,5,1,0,33,1,270.1,0
56374,41,Male,26,Mobile,2,9.2,2.9,3,3,2,0,13,6,87.5,0
56375,34,Female,18,Mobile,3,7.0,3.5,3,4,1,0,18,5,135.2,0
56376,56,Male,48,Desktop,1,14.5,1.9,2,2,3,1,6,20,65.7,1
56377,28,Female,8,Mobile,2,5.5,4.0,4,4,1,0,24,2,190.8,0
56378,44,Male,30,Mobile,3,10.2,2.7,3,3,2,0,11,9,78.3,0
56379,25,Female,5,Mobile,3,3.9,4.6,4,5,1,0,31,1,245.1,0
56380,50,Male,40,Desktop,1,13.5,2.2,2,3,3,0,9,14,82.6,0
56381,31,Female,14,Mobile,2,7.8,3.3,3,4,1,1,15,5,100.0,1
56382,22,Male,3,Mobile,3,4.0,4.8,4,5,1,0,29,2,230.7,0
56383,48,Female,36,Desktop,2,11.8,2.5,3,3,2,0,12,8,89.9,0
56384,30,Male,12,Mobile,3,6.0,3.9,3,4,1,0,19,4,145.3,0
56385,55,Female,46,Desktop,1,15.0,1.7,2,1,3,1,5,25,52.0,1
56386,23,Male,4,Mobile,3,3.6,4.7,4,5,1,0,30,1,235.9,0
56387,40,Female,25,Mobile,2,8.5,3.2,3,3,2,0,14,7,91.2,0
56388,33,Male,17,Mobile,3,7.1,3.6,3,4,1,0,17,5,130.5,0
56389,52,Female,43,Desktop,1,14.2,1.8,2,2,3,0,8,16,73.8,0
56390,26,Male,7,Mobile,3,4.3,4.2,4,4,1,0,25,3,180.0,0
56391,47,Female,33,Mobile,2,10.0,2.8,3,3,2,1,10,10,75.0,1
56392,31,Male,15,Mobile,3,6.5,3.7,3,4,1,0,20,4,150.8,0
56393,24,Female,5,Mobile,3,3.7,4.9,4,5,1,0,35,0,280.0,0
56394,58,Male,50,Desktop,1,16.5,1.5,2,1,3,1,3,35,35.5,1
56395,28,Female,9,Mobile,2,5.0,4.1,4,4,1,0,22,2,165.7,0
56396,42,Male,28,Mobile,3,9.8,2.9,3,3,2,0,13,7,85.1,0
56397,35,Female,20,Mobile,3,7.5,3.5,3,4,1,0,18,3,135.9,0
56398,53,Male,44,Desktop,1,14.8,1.7,2,2,3,0,7,18,68.2,0
56399,27,Female,6,Mobile,3,4.0,4.4,4,5,1,0,32,1,255.7,0
56400,41,Male,27,Mobile,2,9.0,3.0,3,3,2,1,11,7,80.5,1
56401,32,Female,14,Mobile,3,7.0,3.8,3,4,1,0,19,5,140.3,0
56402,25,Male,5,Mobile,3,3.5,4.8,4,5,1,0,38,0,290.0,0
56403,49,Female,38,Desktop,1,12.0,2.4,2,3,3,0,10,12,77.6,0
56404,30,Male,10,Mobile,2,6.0,4.0,3,4,1,0,23,3,170.9,0
56405,57,Female,48,Desktop,1,15.8,1.6,2,1,3,1,4,28,45.2,1
56406,26,Male,7,Mobile,3,4.5,4.3,4,4,1,0,26,2,195.0,0
56407,43,Female,31,Mobile,2,9.5,2.7,3,3,2,0,15,8,90.1,0
56408,34,Male,18,Mobile,3,7.2,3.4,3,4,1,0,20,4,145.6,0
56409,29,Female,9,Mobile,3,4.8,4.2,4,5,1,0,30,1,230.2,0
56410,54,Male,46,Desktop,1,15.2,1.9,2,2,3,1,5,24,58.9,1
56411,27,Female,8,Mobile,2,5.2,4.1,4,4,1,0,24,2,185.5,0
56412,45,Male,32,Mobile,3,10.5,2.6,3,3,2,0,12,9,82.3,0
56413,30,Female,12,Mobile,3,6.8,3.9,3,4,1,0,21,4,155.7,0
56414,23,Male,4,Mobile,3,3.8,4.7,4,5,1,0,34,1,270.8,0
56415,51,Female,40,Desktop,1,13.0,2.0,2,2,3,1,6,22,62.4,1
56416,28,Male,10,Mobile,2,5.5,4.0,4,4,1,0,22,3,170.0,0
56417,44,Female,30,Mobile,3,9.2,2.9,3,3,2,0,13,7,88.7,0
56418,33,Male,17,Mobile,3,7.0,3.6,3,4,1,0,17,5,130.5,0
56419,52,Female,43,Desktop,1,14.0,1.8,2,2,3,0,8,16,73.2,0
56420,26,Male,7,Mobile,3,4.3,4.2,4,4,1,0,25,3,180.9,0
56421,47,Female,33,Mobile,2,10.0,2.8,3,3,2,1,10,10,75.0,1
56422,31,Male,15,Mobile,3,6.5,3.7,3,4,1,0,20,4,150.8,0
56423,24,Female,5,Mobile,3,3.7,4.9,4,5,1,0,35,0,280.0,0
56424,58,Male,50,Desktop,1,16.5,1.5,2,1,3,1,3,35,35.5,1
56425,28,Female,9,Mobile,2,5.0,4.1,4,4,1,0,22,2,165.7,0
56426,42,Male,28,Mobile,3,9.8,2.9,3,3,2,0,13,7,85.1,0
56427,35,Female,20,Mobile,3,7.5,3.5,3,4,1,0,18,3,135.9,0
56428,53,Male,44,Desktop,1,14.8,1.7,2,2,3,0,7,18,68.2,0
56429,27,Female,6,Mobile,3,4.0,4.4,4,5,1,0,32,1,255.7,0
56430,41,Male,27,Mobile,2,9.0,3.0,3,3,2,1,11,7,80.5,1
56431,32,Female,14,Mobile,3,7.0,3.8,3,4,1,0,19,5,140.3,0
56432,25,Male,5,Mobile,3,3.5,4.8,4,5,1,0,38,0,290.0,0
56433,49,Female,38,Desktop,1,12.0,2.4,2,3,3,0,10,12,77.6,0
56434,30,Male,10,Mobile,2,6.0,4.0,3,4,1,0,23,3,170.9,0
56435,57,Female,48,Desktop,1,15.8,1.6,2,1,3,1,4,28,45.2,1
56436,26,Male,7,Mobile,3,4.5,4.3,4,4,1,0,26,2,195.0,0
56437,43,Female,31,Mobile,2,9.5,2.7,3,3,2,0,15,8,90.1,0
56438,34,Male,18,Mobile,3,7.2,3.4,3,4,1,0,20,4,145.6,0
56439,29,Female,9,Mobile,3,4.8,4.2,4,5,1,0,30,1,230.2,0
56440,54,Male,46,Desktop,1,15.2,1.9,2,2,3,1,5,24,58.9,1
56441,27,Female,8,Mobile,2,5.2,4.1,4,4,1,0,24,2,185.5,0
56442,45,Male,32,Mobile,3,10.5,2.6,3,3,2,0,12,9,82.3,0
56443,30,Female,12,Mobile,3,6.8,3.9,3,4,1,0,21,4,155.7,0
56444,23,Male,4,Mobile,3,3.8,4.7,4,5,1,0,34,1,270.8,0
56445,51,Female,40,Desktop,1,13.0,2.0,2,2,3,1,6,22,62.4,1
56446,28,Male,10,Mobile,2,5.5,4.0,4,4,1,0,22,3,170.0,0
56447,44,Female,30,Mobile,3,9.2,2.9,3,3,2,0,13,7,88.7,0
56448,33,Male,17,Mobile,3,7.0,3.6,3,4,1,0,17,5,130.5,0
56449,52,Female,43,Desktop,1,14.0,1.8,2,2,3,0,8,16,73.2,0
56450,26,Male,7,Mobile,3,4.3,4.2,4,4,1,0,25,3,180.9,0
56451,47,Female,33,Mobile,2,10.0,2.8,3,3,2,1,10,10,75.0,1
56452,31,Male,15,Mobile,3,6.5,3.7,3,4,1,0,20,4,150.8,0
56453,24,Female,5,Mobile,3,3.7,4.9,4,5,1,0,35,0,280.0,0
56454,58,Male,50,Desktop,1,16.5,1.5,2,1,3,1,3,35,35.5,1
56455,28,Female,9,Mobile,2,5.0,4.1,4,4,1,0,22,2,165.7,0
56456,42,Male,28,Mobile,3,9.8,2.9,3,3,2,0,13,7,85.1,0
56457,35,Female,20,Mobile,3,7.5,3.5,3,4,1,0,18,3,135.9,0
56458,53,Male,44,Desktop,1,14.8,1.7,2,2,3,0,7,18,68.2,0
56459,27,Female,6,Mobile,3,4.0,4.4,4,5,1,0,32,1,255.7,0
56460,41,Male,27,Mobile,2,9.0,3.0,3,3,2,1,11,7,80.5,1
56461,32,Female,14,Mobile,3,7.0,3.8,3,4,1,0,19,5,140.3,0
56462,25,Male,5,Mobile,3,3.5,4.8,4,5,1,0,38,0,290.0,0
56463,49,Female,38,Desktop,1,12.0,2.4,2,3,3,0,10,12,77.6,0
56464,30,Male,10,Mobile,2,6.0,4.0,3,4,1,0,23,3,170.9,0
56465,57,Female,48,Desktop,1,15.8,1.6,2,1,3,1,4,28,45.2,1
56466,26,Male,7,Mobile,3,4.5,4.3,4,4,1,0,26,2,195.0,0
56467,43,Female,31,Mobile,2,9.5,2.7,3,3,2,0,15,8,90.1,0
56468,34,Male,18,Mobile,3,7.2,3.4,3,4,1,0,20,4,145.6,0
56469,29,Female,9,Mobile,3,4.8,4.2,4,5,1,0,30,1,230.2,0
56470,54,Male,46,Desktop,1,15.2,1.9,2,2,3,1,5,24,58.9,1
56471,27,Female,8,Mobile,2,5.2,4.1,4,4,1,0,24,2,185.5,0
56472,45,Male,32,Mobile,3,10.5,2.6,3,3,2,0,12,9,82.3,0
56473,30,Female,12,Mobile,3,6.8,3.9,3,4,1,0,21,4,155.7,0
56474,23,Male,4,Mobile,3,3.8,4.7,4,5,1,0,34,1,270.8,0
56475,51,Female,40,Desktop,1,13.0,2.0,2,2,3,1,6,22,62.4,1
56476,28,Male,10,Mobile,2,5.5,4.0,4,4,1,0,22,3,170.0,0
56477,44,Female,30,Mobile,3,9.2,2.9,3,3,2,0,13,7,88.7,0
56478,33,Male,17,Mobile,3,7.0,3.6,3,4,1,0,17,5,130.5,0
56479,52,Female,43,Desktop,1,14.0,1.8,2,2,3,0,8,16,73.2,0
56480,26,Male,7,Mobile,3,4.3,4.2,4,4,1,0,25,3,180.9,0
56481,47,Female,33,Mobile,2,10.0,2.8,3,3,2,1,10,10,75.0,1
56482,31,Male,15,Mobile,3,6.5,3.7,3,4,1,0,20,4,150.8,0
56483,24,Female,5,Mobile,3,3.7,4.9,4,5,1,0,35,0,280.0,0
56484,58,Male,50,Desktop,1,16.5,1.5,2,1,3,1,3,35,35.5,1
56485,28,Female,9,Mobile,2,5.0,4.1,4,4,1,0,22,2,165.7,0
56486,42,Male,28,Mobile,3,9.8,2.9,3,3,2,0,13,7,85.1,0
56487,35,Female,20,Mobile,3,7.5,3.5,3,4,1,0,18,3,135.9,0
56488,53,Male,44,Desktop,1,14.8,1.7,2,2,3,0,7,18,68.2,0
56489,27,Female,6,Mobile,3,4.0,4.4,4,5,1,0,32,1,255.7,0
56490,41,Male,27,Mobile,2,9.0,3.0,3,3,2,1,11,7,80.5,1
56491,32,Female,14,Mobile,3,7.0,3.8,3,4,1,0,19,5,140.3,0
56492,25,Male,5,Mobile,3,3.5,4.8,4,5,1,0,38,0,290.0,0
56493,49,Female,38,Desktop,1,12.0,2.4,2,3,3,0,10,12,77.6,0
56494,30,Male,10,Mobile,2,6.0,4.0,3,4,1,0,23,3,170.9,0
56495,57,Female,48,Desktop,1,15.8,1.6,2,1,3,1,4,28,45.2,1
56496,26,Male,7,Mobile,3,4.5,4.3,4,4,1,0,26,2,195.0,0
56497,43,Female,31,Mobile,2,9.5,2.7,3,3,2,0,15,8,90.1,0
56498,34,Male,18,Mobile,3,7.2,3.4,3,4,1,0,20,4,145.6,0
56499,29,Female,9,Mobile,3,4.8,4.2,4,5,1,0,30,1,230.2,0
56500,54,Male,46,Desktop,1,15.2,1.9,2,2,3,1,5,24,58.9,1
56501,27,Female,8,Mobile,2,5.2,4.1,4,4,1,0,24,2,185.5,0
56502,45,Male,32,Mobile,3,10.5,2.6,3,3,2,0,12,9,82.3,0
56503,30,Female,12,Mobile,3,6.8,3.9,3,4,1,0,21,4,155.7,0
56504,23,Male,4,Mobile,3,3.8,4.7,4,5,1,0,34,1,270.8,0
56505,51,Female,40,Desktop,1,13.0,2.0,2,2,3,1,6,22,62.4,1
56506,28,Male,10,Mobile,2,5.5,4.0,4,4,1,0,22,3,170.0,0
56507,44,Female,30,Mobile,3,9.2,2.9,3,3,2,0,13,7,88.7,0
56508,33,Male,17,Mobile,3,7.0,3.6,3,4,1,0,17,5,130.5,0
56509,52,Female,43,Desktop,1,14.0,1.8,2,2,3,0,8,16,73.2,0
56510,26,Male,7,Mobile,3,4.3,4.2,4,4,1,0,25,3,180.9,0
56511,47,Female,33,Mobile,2,10.0,2.8,3,3,2,1,10,10,75.0,1
56512,31,Male,15,Mobile,3,6.5,3.7,3,4,1,0,20,4,150.8,0
56513,24,Female,5,Mobile,3,3.7,4.9,4,5,1,0,35,0,280.0,0
56514,58,Male,50,Desktop,1,16.5,1.5,2,1,3,1,3,35,35.5,1
56515,28,Female,9,Mobile,2,5.0,4.1,4,4,1,0,22,2,165.7,0
56516,42,Male,28,Mobile,3,9.8,2.9,3,3,2,0,13,7,85.1,0
56517,35,Female,20,Mobile,3,7.5,3.5,3,4,1,0,18,3,135.9,0
56518,53,Male,44,Desktop,1,14.8,1.7,2,2,3,0,7,18,68.2,0
56519,27,Female,6,Mobile,3,4.0,4.4,4,5,1,0,32,1,255.7,0
56520,41,Male,27,Mobile,2,9.0,3.0,3,3,2,1,11,7,80.5,1
56521,32,Female,14,Mobile,3,7.0,3.8,3,4,1,0,19,5,140.3,0
56522,25,Male,5,Mobile,3,3.5,4.8,4,5,1,0,38,0,290.0,0
56523,49,Female,38,Desktop,1,12.0,2.4,2,3,3,0,10,12,77.6,0
56524,30,Male,10,Mobile,2,6.0,4.0,3,4,1,0,23,3,170.9,0
56525,57,Female,48,Desktop,1,15.8,1.6,2,1,3,1,4,28,45.2,1
56526,26,Male,7,Mobile,3,4.5,4.3,4,4,1,0,26,2,195.0,0
56527,43,Female,31,Mobile,2,9.5,2.7,3,3,2,0,15,8,90.1,0
56528,34,Male,18,Mobile,3,7.2,3.4,3,4,1,0,20,4,145.6,0
56529,29,Female,9,Mobile,3,4.8,4.2,4,5,1,0,30,1,230.2,0
56530,54,Male,46,Desktop,1,15.2,1.9,2,2,3,1,5,24,58.9,1
56531,27,Female,8,Mobile,2,5.2,4.1,4,4,1,0,24,2,185.5,0
56532,45,Male,32,Mobile,3,10.5,2.6,3,3,2,0,12,9,82.3,0
56533,30,Female,12,Mobile,3,6.8,3.9,3,4,1,0,21,4,155.7,0
56534,23,Male,4,Mobile,3,3.8,4.7,4,5,1,0,34,1,270.8,0
56535,51,Female,40,Desktop,1,13.0,2.0,2,2,3,1,6,22,62.4,1
56536,28,Male,10,Mobile,2,5.5,4.0,4,4,1,0,22,3,170.0,0
56537,44,Female,30,Mobile,3,9.2,2.9,3,3,2,0,13,7,88.7,0
56538,33,Male,17,Mobile,3,7.0,3.6,3,4,1,0,17,5,130.5,0
56539,52,Female,43,Desktop,1,14.0,1.8,2,2,3,0,8,16,73.2,0
56540,26,Male,7,Mobile,3,4.3,4.2,4,4,1,0,25,3,180.9,0
56541,47,Female,33,Mobile,2,10.0,2.8,3,3,2,1,10,10,75.0,1
56542,31,Male,15,Mobile,3,6.5,3.7,3,4,1,0,20,4,150.8,0
56543,24,Female,5,Mobile,3,3.7,4.9,4,5,1,0,35,0,280.0,0
56544,58,Male,50,Desktop,1,16.5,1.5,2,1,3,1,3,35,35.5,1
56545,28,Female,9,Mobile,2,5.0,4.1,4,4,1,0,22,2,165.7,0
56546,42,Male,28,Mobile,3,9.8,2.9,3,3,2,0,13,7,85.1,0
56547,35,Female,20,Mobile,3,7.5,3.5,3,4,1,0,18,3,135.9,0
56548,53,Male,44,Desktop,1,14.8,1.7,2,2,3,0,7,18,68.2,0
56549,27,Female,6,Mobile,3,4.0,4.4,4,5,1,0,32,1,255.7,0
56550,41,Male,27,Mobile,2,9.0,3.0,3,3,2,1,11,7,80.5,1
56551,32,Female,14,Mobile,3,7.0,3.8,3,4,1,0,19,5,140.3,0
56552,25,Male,5,Mobile,3,3.5,4.8,4,5,1,0,38,0,290.0,0
56553,49,Female,38,Desktop,1,12.0,2.4,2,3,3,0,10,12,77.6,0
56554,30,Male,10,Mobile,2,6.0,4.0,3,4,1,0,23,3,170.9,0
56555,57,Female,48,Desktop,1,15.8,1.6,2,1,3,1,4,28,45.2,1
56556,26,Male,7,Mobile,3,4.5,4.3,4,4,1,0,26,2,195.0,0
56557,43,Female,31,Mobile,2,9.5,2.7,3,3,2,0,15,8,90.1,0
56558,34,Male,18,Mobile,3,7.2,3.4,3,4,1,0,20,4,145.6,0
56559,29,Female,9,Mobile,3,4.8,4.2,4,5,1,0,30,1,230.2,0
56560,54,Male,46,Desktop,1,15.2,1.9,2,2,3,1,5,24,58.9,1
56561,27,Female,8,Mobile,2,5.2,4.1,4,4,1,0,24,2,185.5,0
56562,45,Male,32,Mobile,3,10.5,2.6,3,3,2,0,12,9,82.3,0
56563,30,Female,12,Mobile,3,6.8,3.9,3,4,1,0,21,4,155.7,0
56564,23,Male,4,Mobile,3,3.8,4.7,4,5,1,0,34,1,270.8,0
56565,51,Female,40,Desktop,1,13.0,2.0,2,2,3,1,6,22,62.4,1
56566,28,Male,10,Mobile,2,5.5,4.0,4,4,1,0,22,3,170.0,0
56567,44,Female,30,Mobile,3,9.2,2.9,3,3,2,0,13,7,88.7,0
56568,33,Male,17,Mobile,3,7.0,3.6,3,4,1,0,17,5,130.5,0
56569,52,Female,43,Desktop,1,14.0,1.8,2,2,3,0,8,16,73.2,0
56570,26,Male,7,Mobile,3,4.3,4.2,4,4,1,0,25,3,180.9,0
56571,47,Female,33,Mobile,2,10.0,2.8,3,3,2,1,10,10,75.0,1
56572,31,Male,15,Mobile,3,6.5,3.7,3,4,1,0,20,4,150.8,0
56573,24,Female,5,Mobile,3,3.7,4.9,4,5,1,0,35,0,280.0,0
56574,58,Male,50,Desktop,1,16.5,1.5,2,1,3,1,3,35,35.5,1
56575,28,Female,9,Mobile,2,5.0,4.1,4,4,1,0,22,2,165.7,0
56576,42,Male,28,Mobile,3,9.8,2.9,3,3,2,0,13,7,85.1,0
56577,35,Female,20,Mobile,3,7.5,3.5,3,4,1,0,18,3,135.9,0
56578,53,Male,44,Desktop,1,14.8,1.7,2,2,3,0,7,18,68.2,0
56579,27,Female,6,Mobile,3,4.0,4.4,4,5,1,0,32,1,255.7,0
56580,41,Male,27,Mobile,2,9.0,3.0,3,3,2,1,11,7,80.5,1
56581,32,Female,14,Mobile,3,7.0,3.8,3,4,1,0,19,5,140.3,0
56582,25,Male,5,Mobile,3,3.5,4.8,4,5,1,0,38,0,290.0,0
56583,49,Female,38,Desktop,1,12.0,2.4,2,3,3,0,10,12,77.6,0
56584,30,Male,10,Mobile,2,6.0,4.0,3,4,1,0,23,3,170.9,0
56585,57,Female,48,Desktop,1,15.8,1.6,2,1,3,1,4,28,45.2,1
56586,26,Male,7,Mobile,3,4.5,4.3,4,4,1,0,26,2,195.0,0
56587,43,Female,31,Mobile,2,9.5,2.7,3,3,2,0,15,8,90.1,0
56588,34,Male,18,Mobile,3,7.2,3.4,3,4,1,0,20,4,145.6,0
56589,29,Female,9,Mobile,3,4.8,4.2,4,5,1,0,30,1,230.2,0
56590,54,Male,46,Desktop,1,15.2,1.9,2,2,3,1,5,24,58.9,1
56591,27,Female,8,Mobile,2,5.2,4.1,4,4,1,0,24,2,185.5,0
56592,45,Male,32,Mobile,3,10.5,2.6,3,3,2,0,12,9,82.3,0
56593,30,Female,12,Mobile,3,6.8,3.9,3,4,1,0,21,4,155.7,0
56594,23,Male,4,Mobile,3,3.8,4.7,4,5,1,0,34,1,270.8,0
56595,51,Female,40,Desktop,1,13.0,2.0,2,2,3,1,6,22,62.4,1
56596,28,Male,10,Mobile,2,5.5,4.0,4,4,1,0,22,3,170.0,0
56597,44,Female,30,Mobile,3,9.2,2.9,3,3,2,0,13,7,88.7,0
56598,33,Male,17,Mobile,3,7.0,3.6,3,4,1,0,17,5,130.5,0
56599,52,Female,43,Desktop,1,14.0,1.8,2,2,3,0,8,16,73.2,0
56600,26,Male,7,Mobile,3,4.3,4.2,4,4,1,0,25,3,180.9,0
56601,47,Female,33,Mobile,2,10.0,2.8,3,3,2,1,10,10,75.0,1
56602,31,Male,15,Mobile,3,6.5,3.7,3,4,1,0,20,4,150.8,0
56603,24,Female,5,Mobile,3,3.7,4.9,4,5,1,0,35,0,280.0,0
56604,58,Male,50,Desktop,1,16.5,1.5,2,1,3,1,3,35,35.5,1
56605,28,Female,9,Mobile,2,5.0,4.1,4,4,1,0,22,2,165.7,0
56606,42,Male,28,Mobile,3,9.8,2.9,3,3,2,0,13,7,85.1,0
56607,35,Female,20,Mobile,3,7.5,3.5,3,4,1,0,18,3,135.9,0
56608,53,Male,44,Desktop,1,14.8,1.7,2,2,3,0,7,18,68.2,0
56609,27,Female,6,Mobile,3,4.0,4.4,4,5,1,0,32,1,255.7,0
56610,41,Male,27,Mobile,2,9.0,3.0,3,3,2,1,11,7,80.5,1
56611,32,Female,14,Mobile,3,7.0,3.8,3,4,1,0,19,5,140.3,0
56612,25,Male,5,Mobile,3,3.5,4.8,4,5,1,0,38,0,290.0,0
56613,49,Female,38,Desktop,1,12.0,2.4,2,3,3,0,10,12,77.6,0
56614,30,Male,10,Mobile,2,6.0,4.0,3,4,1,0,23,3,170.9,0
56615,57,Female,48,Desktop,1,15.8,1.6,2,1,3,1,4,28,45.2,1
56616,26,Male,7,Mobile,3,4.5,4.3,4,4,1,0,26,2,195.0,0
56617,43,Female,31,Mobile,2,9.5,2.7,3,3,2,0,15,8,90.1,0
56618,34,Male,18,Mobile,3,7.2,3.4,3,4,1,0,20,4,145.6,0
56619,29,Female,9,Mobile,3,4.8,4.2,4,5,1,0,30,1,230.2,0
56620,54,Male,46,Desktop,1,15.2,1.9,2,2,3,1,5,24,58.9,1
56621,27,Female,8,Mobile,2,5.2,4.1,4,4,1,0,24,2,185.5,0
56622,45,Male,32,Mobile,3,10.5,2.6,3,3,2,0,12,9,82.3,0
56623,30,Female,12,Mobile,3,6.8,3.9,3,4,1,0,21,4,155.7,0
56624,23,Male,4,Mobile,3,3.8,4.7,4,5,1,0,34,1,270.8,0
56625,51,Female,40,Desktop,1,13.0,2.0,2,2,3,1,6,22,62.4,1
56626,28,Male,10,Mobile,2,5.5,4.0,4,4,1,0,22,3,170.0,0
56627,44,Female,30,Mobile,3,9.2,2.9,3,3,2,0,13,7,88.7,0
56628,33,Male,17,Mobile,3,7.0,3.6,3,4,1,0,17,5,130.5,0
56629,52,Female,43,Desktop,1,14.0,1.8,2,2,3,0,8,16,73.2,0
56630,26,Male,7,Mobile,3,4.3,4.2,4,4,1,0,25,3,180.9,0
56631,47,Female,33,Mobile,2,10.0,2.8,3,3,2,1,10,10,75.0,1
56632,31,Male,15,Mobile,3,6.5,3.7,3,4,1,0,20,4,150.8,0
56633,24,Female,5,Mobile,3,3.7,4.9,4,5,1,0,35,0,280.0,0
56634,58,Male,50,Desktop,1,16.5,1.5,2,1,3,1,3,35,35.5,1
56635,28,Female,9,Mobile,2,5.0,4.1,4,4,1,0,22,2,165.7,0
56636,42,Male,28,Mobile,3,9.8,2.9,3,3,2,0,13,7,85.1,0
56637,35,Female,20,Mobile,3,7.5,3.5,3,4,1,0,18,3,135.9,0
56638,53,Male,44,Desktop,1,14.8,1.7,2,2,3,0,7,18,68.2,0
56639,27,Female,6,Mobile,3,4.0,4.4,4,5,1,0,32,1,255.7,0
56640,41,Male,27,Mobile,2,9.0,3.0,3,3,2,1,11,7,80.5,1
56641,32,Female,14,Mobile,3,7.0,3.8,3,4,1,0,19,5,140.3,0
56642,25,Male,5,Mobile,3,3.5,4.8,4,5,1,0,38,0,290.0,0
56643,49,Female,38,Desktop,1,12.0,2.4,2,3,3,0,10,12,77.6,0
56644,30,Male,10,Mobile,2,6.0,4.0,3,4,1,0,23,3,170.9,0
56645,57,Female,48,Desktop,1,15.8,1.6,2,1,3,1,4,28,45.2,1
56646,26,Male,7,Mobile,3,4.5,4.3,4,4,1,0,26,2,195.0,0
56647,43,Female,31,Mobile,2,9.5,2.7,3,3,2,0,15,8,90.1,0
56648,34,Male,18,Mobile,3,7.2,3.4,3,4,1,0,20,4,145.6,0
56649,29,Female,9,Mobile,3,4.8,4.2,4,5,1,0,30,1,230.2,0
56650,54,Male,46,Desktop,1,15.2,1.9,2,2,3,1,5,24,58.9,1
56651,27,Female,8,Mobile,2,5.2,4.1,4,4,1,0,24,2,185.5,0
56652,45,Male,32,Mobile,3,10.5,2.6,3,3,2,0,12,9,82.3,0
56653,30,Female,12,Mobile,3,6.8,3.9,3,4,1,0,21,4,155.7,0
56654,23,Male,4,Mobile,3,3.8,4.7,4,5,1,0,34,1,270.8,0
56655,51,Female,40,Desktop,1,13.0,2.0,2,2,3,1,6,22,62.4,1
56547,44,Female,30,Mobile,3,9.2,2.9,3,3,2,0,13,7,88.7,0
56548,33,Male,17,Mobile,3,7.0,3.6,3,4,1,0,17,5,130.5,0
56549,52,Female,43,Desktop,1,14.0,1.8,2,2,3,0,8,16,73.2,0
56550,26,Male,7,Mobile,3,4.3,4.2,4,4,1,0,25,3,180.9,0
56551,47,Female,33,Mobile,2,10.0,2.8,3,3,2,1,10,10,75.0,1
56552,31,Male,15,Mobile,3,6.5,3.7,3,4,1,0,20,4,150.8,0
56553,24,Female,5,Mobile,3,3.7,4.9,4,5,1,0,35,0,280.0,0
56554,58,Male,50,Desktop,1,16.5,1.5,2,1,3,1,3,35,35.5,1
56555,28,Female,9,Mobile,2,5.0,4.1,4,4,1,0,22,2,165.7,0
56556,42,Male,28,Mobile,3,9.8,2.9,3,3,2,0,13,7,85.1,0
56557,35,Female,20,Mobile,3,7.5,3.5,3,4,1,0,18,3,135.9,0
56558,53,Male,44,Desktop,1,14.8,1.7,2,2,3,0,7,18,68.2,0
56559,27,Female,6,Mobile,3,4.0,4.4,4,5,1,0,32,1,255.7,0
56560,41,Male,27,Mobile,2,9.0,3.0,3,3,2,1,11,7,80.5,1
56561,32,Female,14,Mobile,3,7.0,3.8,3,4,1,0,19,5,140.3,0
56562,25,Male,5,Mobile,3,3.5,4.8,4,5,1,0,38,0,290.0,0
56563,49,Female,38,Desktop,1,12.0,2.4,2,3,3,0,10,12,77.6,0
56564,30,Male,10,Mobile,2,6.0,4.0,3,4,1,0,23,3,170.9,0
56565,57,Female,48,Desktop,1,15.8,1.6,2,1,3,1,4,28,45.2,1
56566,26,Male,7,Mobile,3,4.5,4.3,4,4,1,0,26,2,195.0,0
56567,43,Female,31,Mobile,2,9.5,2.7,3,3,2,0,15,8,90.1,0
56568,34,Male,18,Mobile,3,7.2,3.4,3,4,1,0,20,4,145.6,0
56569,29,Female,9,Mobile,3,4.8,4.2,4,5,1,0,30,1,230.2,0
56570,54,Male,46,Desktop,1,15.2,1.9,2,2,3,1,5,24,58.9,1
56571,27,Female,8,Mobile,2,5.2,4.1,4,4,1,0,24,2,185.5,0
56572,45,Male,32,Mobile,3,10.5,2.6,3,3,2,0,12,9,82.3,0
56573,30,Female,12,Mobile,3,6.8,3.9,3,4,1,0,21,4,155.7,0
56574,23,Male,4,Mobile,3,3.8,4.7,4,5,1,0,34,1,270.8,0
56575,51,Female,40,Desktop,1,13.0,2.0,2,2,3,1,6,22,62.4,1
